29362990;Outros
29369010;Mistura de concentrados de vitaminas A e D
29369020;Provitaminas, não misturadas
29369090;Outros
29371100;Somatotropina, seus derivados e análogos
29371200;Insulina e seus sais
29371910;Corticotropina (hormônio corticotrópico, ACTH)
29371920;Gonadotrofinas
29371990;Outros
29372100;Cortisona, hidrocortisona, prednisona
29372200;Derivados halogenados dos hormônios
29372310;Progesterona
29372390;Outros
29372900;Outros
29373100;Epinefrina
29373900;Outros
29374010;Triiodotironina
29374090;Outros
29375000;Prostaglandinas, tromboxanas e leucotrienos, seus
29379000;Outros
29381000;Rutosídio (rutina) e seus derivados
29389010;Heterosídeos das digitais
29389040;Saponinas
29389050;Aloínas
29389090;Outros
29391110;Concentrado de palha de papoula
29391120;Morfina e seus sais
29391130;Codeína e seus sais
29391190;Outros
29391900;Outros
29392000;Alcalóides da quina e seus derivados; sais destes produtos
29392100;Quinina e seus sais
29392900;Outros
29393000;Cafeína e seus sais
29394100;Efedrina e seus sais
29394200;Pseudoefedrina (DCI) e seus sais
29394300;Catina (DCI) e seus sais
29394900;Outros
29395100;Fenetilina (DCI) e seus sais
29395900;Outros
29396100;Ergometrina (DCI) e seus sais
29396200;Ergotamina (DCI) e seus sais
29396300;Ácido lisérgico e seus sais
29396900;Outros
29399110;Cocaína e seus sais
29399190;Outros
29399910;Escopolamina e seus derivados; sais destes
29399920;Teobromina e seus derivados; sais destes produtos
29399930;Pilocarpina e seus sais
29399990;Outros
29400010;Galactose
29400090;Outros
29411000;Penicilinas e seus derivados com a estrutura do
29412010;Estreptomicina e seus derivados; sais destes
29412090;Outros
29413010;Clorotetraciclina
29413020;Oxitetraciclina
29413090;Outros
29414010;Cloranfenicol
29414090;Outros
29415000;Eritromicina e seus derivados; sais destes
29419010;Tirotricina
29419020;Espiramicina (rovamicina)
29419090;Outros
29420000;Outros compostos orgânicos
30011010;Fígados
30011090;Outros
30012010;De fígado
30012020;De bile
30012090;Outros
30019010;Heparina e seus sais
30019021;Fígados
30019029;Outros
30019090;Outras
30021011;Soros antiofídicos
30021012;Soro antitetânico
30021019;Outros
30021090;Outros
30022000;Vacinas para medicina humana
30023010;Vacinas antiaftosas
30023090;Outras
30029010;Saxitoxina
30029020;Ricina
30029050;Culturas de microorganismos
30029060;Reagentes de origem microbiana para diagnóstico
30029090;Outros
30031020;Contendo penicilinas ou seus derivados
30031090;Outros
30032000;Contendo outros antibióticos
30033100;Contendo insulina
30033900;Outros
30034000;Contendo alcalóides ou seus derivados, mas não
30039020;Contendo vitaminas ou outros produtos da posição
30039090;Outros
30041020;Contendo penicilinas ou seus derivados
30041090;Outros
30042000;Contendo outros antibióticos
30043100;Contendo insulina
30043200;Contendo hormônios corticoesteróides, seus
30043900;Outros
30044000;Contendo alcalóides ou seus derivados, mas não
30045000;Outros medicamentos contendo vitaminas ou outros
30049000;Outros
30051000;Pensos adesivos e outros artigos com uma camada
30059010;Algodão hidrófilo
30059090;Outros
30061011;Categutes
30061019;Outros
30061030;Adesivos esterilizados para tecidos orgânicos,
30061090;Outros
30062000;Reagentes destinados à determinação dos grupos ou
30063010;Preparações opacificantes a base de sulfato de
30063090;Outros
30064010;Cimentos e outros produtos para obturação dentária
30064020;Cimentos para reconstituição óssea
30065000;Estojos e caixas de primeirossocorros,
30066000;Preparações químicas contraceptivas à base de
30067000;Preparações apresentadas na forma de gel,
30068000;Desperdícios farmacêuticos
30069100;Equipamentos identificáveis para uso em ostomia
30069200;Desperdícios farmacêuticos
31010011;Guano
31010019;Outros
31010090;Outros
31021000;Uréia, mesmo em solução aquosa
31022100;Sulfato de amônio
31022900;Outros
31023000;Nitrato de amônio, mesmo em solução aquosa
31024000;Misturas de nitrato de amônio com carbonato de
31025000;Nitrato de sódio
31026000;Sais duplos e misturas de nitrato de cálcio e
31027000;Cianamida cálcica
31028000;Misturas de uréia com nitrato de amônio em
31029010;Sais duplos de nitrato de cálcio e nitrato de
31029090;Outros
31031000;Superfosfatos
31032000;Escórias de desfosforação
31039010;Fosfatos naturais da posição 2510,
31039020;Hidrogenoortofosfato de cálcio com conteúdo de
31039030;Escórias de desfosforação
31039090;Outros
31041000;Carnalita, silvinita e outros sais de potássio
31042000;Cloreto de potássio
31043000;Sulfato de potássio
31049010;Sulfato de magnésio e potássio
31049090;Outros
31051010;Em tabletes ou formas semelhantes
31051090;Outros
31052000;Adubos ou fertilizantes minerais ou químicos,
31053000;Hidrogenoortofosfato de diamônio (fosfato
31054000;Diidrogenoortofosfato de amônio (fosfato
31055100;Contendo nitratos e fosfatos
31055900;Outros
31056000;Adubos ou fertilizantes minerais ou químicos,
31059011;Nitrato sódicopotássico natural
31059019;Outros
31059090;Outros
32011000;Extrato de quebracho
32012000;Extrato de mimosa
32019010;Extratos tanantes de origem vegetal
32019020;Taninos
32019030;Sais, éteres, ésteres e outros derivados dos
32021000;Produtos tanantes orgânicos sintéticos
32029010;Produtos tanantes inorgânicos
32029020;Preparações tanantes
32029030;Preparações enzimáticas para précurtimenta
32030011;Bixina (urucum)
32030019;Outras
32030021;Carmim de cochonila
32030029;Outras
32041100;Corantes dispersos e preparações à base desses
32041210;Corantes ácidos, mesmo metalizados, e preparacões
32041220;Corantes à mordentes e preparacões à base desses
32041300;Corantes básicos e preparações à base desses
32041400;Corantes diretos e preparações à base desses
32041500;Corantes à cuba (incluídos os utilizáveis, no
32041600;Corantes reagentes e preparações à base desses
32041710;Carotenóides
32041790;Outros
32041910;Carotenóides
32041990;Outras
32042000;Produtos orgânicos sintéticos dos tipos utilizados
32049000;Outros
32050010;Em pó ou pó cristalino
32050020;Em dispersões concentradas (em placas, em pedaços
32050090;Outros
32061100;Contendo, em peso, 80 % ou mais de dióxido de
32061900;Outros
32062010;Pigmentos
32062020;Preparações
32063010;Pigmentos
32063020;Preparações
32064110;Ultramar
32064120;Preparações
32064210;Litopônio e outros pigmentos
32064220;Preparações
32064310;Pigmentos
32064320;Preparações
32064910;Negros de origem mineral
32064920;Terras corantes avivadas
32064930;Pigmentos e preparações à base de compostos de
32064940;Pigmentos e preparações à base de compostos de
32064950;Pigmentos e preparações à base de compostos de cádmio
32064960;Pigmentos e preparações à base de hexacianoferratos (ferrocianetos ou ferricianetos)
32064990;Outras
32065000;Produtos inorgânicos dos tipos utilizados como
32071010;À base de metais preciosos ou de seus compostos
32071090;Outros
32072010;Engobos
32072090;Outros
32073000;Polimentos líquidos e preparações semelhantes
32074010;Fritas de vidro
32074090;Outros
32081010;Tintas
32081020;Vernizes
32081030;Soluções definidas na Nota 4 do presente Capítulo
32082010;Tintas
32082020;Vernizes
32082030;Soluções definidas na Nota 4 do presente Capítulo
32089010;Tintas
32089020;Vernizes
32089030;Soluções definidas na Nota 4 do presente Capítulo
32091010;Tintas
32091020;Vernizes
32099010;Tintas
32099020;Vernizes
32100010;Tintas
32100020;Vernizes
32100090;Outros
32110000;Secantes preparados
32121000;Folhas para marcar a ferro
32129010;Pigmentos (incluídos os pós e escamas metálicos)
32129090;Outros
32131000;Cores em sortidos
32139000;Outras
32141000;Mástique de vidraceiro, cimentos de resina e
32149000;Outros
32151100;Pretas
32151900;Outras
32159000;Outras
33011100;De bergamota
33011200;De laranja
33011300;De limão
33011400;De lima
33011910;De cidra; de "grapefruit"; de tangerina
33011920;De bergamota
33011930;De lima
33011990;Outros
33012100;De gerânio
33012200;De jasmim
33012300;De alfazema ou lavanda
33012400;De hortelãpimenta (Mentha piperita)
33012500;De outras mentas
33012600;De vetiver
33012910;De "cabreúva"
33012920;De cedro
33012930;De eucalipto
33012940;De paurosa ("Bois de Rose femelle")
33012960;De citronela
33012970;De cravo
33012990;Outros
33012991;De alfazema ou lavanda
33012992;De vetiver
33012999;Outros
33013000;Resinóides
33019010;Soluções concentradas de óleos essenciais em
33019020;Subprodutos terpênicos residuais da desterpenação
33019030;Águas destiladas aromáticas e soluções aquosas de
33019040;Óleorresinas de extração
33021010;Preparações dos tipos utilizados para a fabricação
33021090;Outras
33029010;Dos tipos utilizados em perfumaria
33029090;Outras
33030010;Perfumes (extratos)
33030020;Águasdecolônia
33041000;Produtos de maquilagem para os lábios
33042000;Produtos de maquilagem para os olhos
33043000;Preparações para manicuros e pedicuros
33049100;Pós, incluídos os compactos
33049900;Outros
33051000;Xampus
33052000;Preparações para ondulação ou alisamento,
33053000;Laquês para o cabelo
33059000;Outras
33061000;Dentifrícios
33062000;Fios utilizados para limpar os espaços
33069000;Outros
33071010;Cremes de barbear
33071090;Outras
33072000;Desodorantes corporais e antiperspirantes
33073000;Sais perfumados e outras preparações para banhos
33074100;Agarbate e outras preparações odoríferas que atuem
33074910;Desodorantes de ambientes
33074990;Outras
33079010;Soluções para lentes de contato ou para olhos
33079020;Pastas ("ouates"), feltros ou falsos tecidos,
33079090;Outros
34011110;Sabões
34011120;Produtos e preparações orgânicos tensoativos
34011130;Papel, pastas ("ouates"), feltros e falsos
34011910;Sabões
34011919;OUTROS SABOES
34011990;Outros
34012000;Sabões sob outras formas
34013000;Produtos e preparações orgânicos tensoativos
34021100;Aniônicos
34021200;Catiônicos
34021300;Não iônicos
34021900;Outros
34022000;Preparações acondicionadas para venda a retalho
34029000;Outras
34031110;Para tratamento de matérias têxteis
34031190;Outras
34031900;Outras
34039110;Para tratamento de matérias têxteis
34039190;Outras
34039900;Outras
34041000;De linhita modificada quimicamente
34042000;De poli(oxietileno) (polietilenoglicol)
34049010;De polietileno
34049020;De policloronaftaleno
34049030;De cloroparafinas sólidas
34049040;De linhita modificada quimicamente
34049091;Lacres e ceras de composição semelhante
34049092;Outras ceras preparadas, indicadas nas Notas 5 B)
34049099;Outras
34051000;Pomadas, cremes e preparações semelhantes, para
34052000;Encáusticas e preparações semelhantes, para
34053000;Preparações para dar brilho a pinturas de
34054000;Pastas, pós e outras preparações para arear
34059000;Outros
34060000;Velas, pavios, círios e artigos semelhantes
34070010;Massas ou pastas para modelar
34070020;Ceras para dentistas
34070090;Outras
35011000;Caseínas
35019011;Caseinato de sódio
35019019;Outros
35019020;Colas de caseína
35021100;Seca
35021900;Outra
35022000;Lactalbumina, incluídos os concentrados de duas ou
35029000;Outros
35030010;Gelatinas e seus derivados
35030020;Ictiocola (cola de peixe)
35030090;Outras
35040011;Peptonas de carne
35040019;Outros
35040020;Outras matérias protéicas e seus derivados
35040030;Pó de peles
35051010;Dextrina
35051091;Amidos e féculas eterificados ou esterificados
35051099;Outros
35052010;À base de amido ou de fécula
35052090;Outras
35061000;Produtos de qualquer espécie utilizados como colas
35069100;Adesivos à base de polímeros das posições 3901 a
35069900;Outros
35071000;Coalho e seus concentrados
35079014;Pepsina e seus concentrados
35079015;Enzimas pancreáticas e seus concentrados
35079016;Papaína e seus concentrados
35079019;Outros
35079021;Para amaciar carne
35079029;Outras
36010000;Pólvoras propulsivas
36020010;Dinamite
36020020;Misturas à base de nitrato de amônio
36020090;Outros
36030010;Estopins ou rastilhos, de segurança
36030020;Cordéis detonantes
36030030;Fulminantes e cápsulas fulminantes
36030040;Escorvas
36030050;Detonadores elétricos
36041000;Fogos de artifício
36049000;Outros
36050000;Fósforos, exceto os artigos de pirotecnia da
36061000;Combustíveis líquidos e combustíveis gasosos
36069000;Outros
37011000;Para raios X
37012010;Em cartuchos ("film packs")
37012090;Outros
37013000;Outras chapas e filmes cuja dimensão de pelo menos
37019100;Para fotografia a cores (policromos)
37019900;Outros
37021000;Para raios X
37022000;Filmes de revelação e copiagem instantâneas
37023100;Para fotografia a cores (policromos)
37023200;Outros, contendo uma emulsão de halogenetos de
37023900;Outros
37024100;De largura superior a 610 mm e comprimento
37024200;De largura superior a 610 mm e comprimento
37024300;De largura superior a 610 mm e comprimento não
37024400;De largura superior a 105 mm, mas não superior a
37025100;De largura não superior a 16 mm e comprimento não
37025200;De largura não superior a 16 mm e comprimento
37025300;De largura superior a 16 mm, mas não superior a 35
37025400;De largura superior a 16 mm, mas não superior a 35
37025500;De largura superior a 16 mm, mas não superior a 35
37025600;De largura superior a 35 mm
37029100;De largura não superior a 16 mm
37029300;De largura superior a 16 mm, mas não superior a 35
37029400;De largura superior a 16 mm, mas não superior a 35
37029500;De largura superior a 35 mm
37031011;Para fotografia a cores (policromos)
37031019;Outros
37031020;Têxteis
37032010;Papéis ou cartões
37032020;Têxteis
37039010;Papéis ou cartões
37039020;Têxteis
37040010;Filmes cinematográficos
37040030;Papéis ou cartões
37040090;Outros
37051000;Para reprodução ofsete
37052000;Microfilmes
37059000;Outros
37061010;Contendo impressão de imagens, positivos a cores
37061090;Outros
37069010;Contendo impressão de imagens, positivos a cores
37069090;Outros
37071000;Emulsões para sensibilização de superfícies
37079010;Fixadores
37079020;Reveladores
37079090;Outros
38011000;Grafita artificial
38012000;Grafita coloidal ou semicoloidal
38013000;Pastas carbonadas para eletrodos e pastas
38019010;Preparações lubrificantes (incluídas as
38019090;Outras
38021000;Carvões ativados
38029010;Matérias minerais naturais ativadas
38029090;Outros
38030010;Em bruto
38030020;Refinado
38040010;Lixívias residuais da fabricação das pastas de
38040090;Outras
38051010;Essências de terebintina
38051090;Outras
38052000;Óleo de pinho
38059000;Outros
38059010;Óleo de pinho
38059090;Outros
38061010;Colofônias
38061020;Ácidos resínicos
38062010;Resinato de sódio
38062020;Colofônias endurecidas
38062091;De colofônias ou de ácidos resínicos
38062099;Outros
38063000;Gomas ésteres
38069010;Derivados das colofônias ou dos ácidos resínicos
38069090;Outros
38070010;Alcatrões de madeira
38070090;Outros
38081010;Apresentados em formas ou em embalagens para venda
38081091;À base de piretro
38081099;Outros
38082010;Apresentados em formas ou em embalagens para venda
38082091;À base de compostos de cobre
38082092;À base de etilenobisditiocarbamatos, mesmo de
38082093;À base de enxofre molhável
38082099;Outros
38083011;Herbicidas
38083019;Outros
38083021;À base de ésteres e aminas dos ácidos
38083029;Outros
38083090;Outros
38084010;Apresentados em formas ou em embalagens para venda
38084020;Apresentados em outras formas
38085000;Mercadorias mencionadas na Nota 1 de subposições do presente Capítulo
38089010;Apresentados em formas ou em embalagens para venda
38089091;Raticidas
38089099;Outros
38089111;Contendo bromometano (brometo de metila) ou bromoclorometano
38089119;Outros
38089191;Contendo bromometano (brometo de metila) ou bromoclorometano
38089192;Outros, à base de piretro
38089199;Outros
38089211;Contendo bromometano (brometo de metila) ou bromoclorometano
38089219;Outros
38089291;Contendo bromometano (brometo de metila) ou bromoclorometano
38089292;Outros, à base de compostos de cobre, exceto etilenobisditiocarbamatos
38089293;Outros, à base de etilenobisditiocarbamatos
38089294;Outros, à base de enxofre molhável
38089299;Outros
38089311;Contendo bromometano (brometo de metila) ou bromoclorometano
38089312;Outros herbicidas
38089319;Outros
38089321;Contendo bromometano (brometo de metila) ou bromoclorometano
38089322;Outros, à base de ésteres e aminas dos ácidos clorofenoxiacéticos
38089329;Outros
38089391;Contendo bromometano (brometo de metila) ou bromoclorometano
38089399;Outros
38089411;Contendo bromometano (brometo de metila) ou bromoclorometano
38089419;Outros
38089491;Contendo bromometano (brometo de metila) ou bromoclorometano
38089499;Outros
38089911;Contendo bromometano (brometo de metila) ou bromoclorometano
38089919;Outros
38089991;Contendo bromometano (brometo de metila) ou bromoclorometano
38089992;Outros raticidas
38089999;Outros
38091010;Dos tipos utilizados na indústria têxtil
38091090;Outros
38099110;Aprestos preparados
38099120;Preparações mordentes
38099190;Outros
38099200;Dos tipos utilizados na indústria do papel ou nas
38099300;Dos tipos utilizados na indústria do couro ou nas
38101010;Preparações para decapagem de metais
38101020;Pastas e pós para soldar, constituídos por metal e
38109010;Fluxos para soldar e outras preparações auxiliares
38109090;Outros
38111100;À base de compostos de chumbo
38111900;Outras
38112100;Contendo óleos de petróleo ou de minerais
38112900;Outros
38119000;Outros
38121000;Preparações denominadas "aceleradores de
38122000;Plastificantes compostos para borracha ou
38123011;Preparações antioxidantes
38123019;Outros
38123020;Para plásticos
38130010;Granadas e bombas, extintoras
38130011;Contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos
38130012;Contendo hidrobromofluorcarbonetos do metano, do etano ou do propano (HBFC)
38130013;Contendo hidroclorofluorcarbonetos do metano, do etano ou do propano (HCFC)
38130014;Contendo bromoclorometano
38130019;Outros
38130090;Outros
38130091;Contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos
38130092;Contendo hidrobromofluorcarbonetos do metano, do etano ou do propano (HBFC)
38130093;Contendo hidroclorofluorcarbonetos do metano, do etano ou do propano (HCFC)
38130099;Outros
38140000;Solventes e diluentes orgânicos compostos, não
38140010;Contendo clorofluorcarbonetos do metano, do etano ou do propano (CFC), mesmo contendo hidroclorofluorcarbonetos (HCFC)
38140020;Contendo hidroclorofluorcarbonetos do metano, do etano ou do propano (HBFC), mas não contendo clorofluorcarbonetos (CFC)
38140030;Contendo tetracloreto de carbono, bromoclorometano ou 1,1,1tricloroetano (metilclorofôrmio)
38140090;Outros
38151100;Tendo como substância ativa o níquel ou um
38151200;Tendo como substância ativa um metal precioso ou
38151900;Outros
38159000;Outros
38160000;Cimentos, argamassas, concretos (betões) e
38170011;Dodecilbenzenos
38170019;Outros
38170020;Misturas de alquilnaftalenos
38180000;Elementos químicos impurificados ("dopés"),
38190000;Líquidos para freios (travões) hidráulicos e
38200000;Preparações anticongelantes e líquidos preparados
38210000;Meios de cultura preparados para o desenvolvimento
38220011;Sem suporte
38220012;Em suporte
38220020;Materiais de referência certificados
38231100;Ácido esteárico
38231200;Ácido oléico
38231300;Ácidos graxos (gordos*) do "tall oil"
38231900;Outros
38237010;Cetílico
38237020;Esteárico
38237030;Láurico
38237040;Oleílico
38237090;Outros
38241000;Aglutinantes preparados para moldes ou para
38241010;A BASE DE PRODUTOS RESINOSOS NATURAIS, DO CAP 39
38241090;OUTROS
38242000;Ácidos naftênicos, seus sais insolúveis em água e
38243000;Carbonetos metálicos não aglomerados, misturados
38244000;Aditivos preparados para cimentos, argamassas ou
38245000;Argamassas e concretos (betões), não refratários
38246000;Sorbitol, exceto o da subposição 290544
38247100;Contendo hidrocarbonetos acíclicos peralogenados
38247200;Contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos
38247300;Contendo hidrobromofluorcarbonetos (HBFC)
38247400;Contendo hidroclorofluorcarbonetos (HCFC), mesmo que contenham perfluorcarbonetos (PFC), ou hidrofluorcarbonetos (HFC),
38247500;Contendo tetracloreto de carbono
38247600;Contendo 1,1,1tricloroetano (metilclorofórmio)
38247700;Contendo bromometano (brometo de metila) ou do bromoclorometano
38247800;Contendo perfluorcarbonetos (PFC) ou hidrofluorcarbonetos (HFC), mas que não contenham clorofluorcarbonetos (CFC), ou hi
38247900;Outras
38248100;Contendo oxirano (óxido de etileno)
38248200;Contendo polibromobifenilas (PBB), policloroterfenilas (PCT) ou policlorobifenilas (PCB)
38248300;Contendo fosfato de tris(2,3dibromopropila)
38249010;Policlorodifenilos líquidos
38249020;Cloroparafinas líquidas
38249030;Preparações desincrustantes
38249040;Preparações enológicas e outras preparações para
38249051;Cal sodada
38249059;Outros
38249060;Peptizantes ("plastificantes químicos") para
38249071;Alquil(metil,etil, npropil ou ispropil)
38249072;N,Ndialquil(metil, etil, npropil ou isopropil)
38249073;Hidrogenoalquil(metil, etil, npropil ou
38249074;Difluoretos de alquil(metil, etil, npropil ou
38249075;Hidrogenoalquil(metil, etil, npropil ou
38249076;Dihalogenetos de N,Ndialquil(metil, etil,
38249077;N,NDialquil(metil, etil, npropil ou isopropil)
38249078;N,NDialquil(metil, etil, npropil ou
38249079;N,NDialquil(metil, etil, npropil ou isopropil)
38249081;N,NDimetil2aminoetanol ou
38249089;Outras
38249091;Óleo fúsel; óleo de Dippel
38249093;Produtos para concentração de minerais
38249094;Misturas constituídas essencialmente por compostos
38249095;Ácidos naftênicos, seus sais insolúveis em água e seus ésteres
38249099;Outros
38251000;Lixos municipais
38252000;Lamas de tratamento de esgotos
38253000;Lixos clínicos
38254100;Halogenados
38254900;Outros
38255000;Resíduos de soluções desoxidantes para metais, de
38256100;Contendo principalmente constituintes orgânicos
38256900;Outros
38259000;Outros
39011000;Polietileno de densidade inferior a 0,94
39012000;Polietileno de densidade igual ou superior a 0,94
39013000;Copolímeros de etileno e acetato de vinila
39019000;Outros
39021000;Polipropileno
39022000;Poliisobutileno
39023000;Copolímeros de propileno
39029000;Outros
39031100;Expansível
39031910;De uso geral (GPPS)
39031990;Outros
39032000;Copolímeros de estirenoacrilonitrila (SAN)
39033000;Copolímeros de acrilonitrilabutadienoestireno
39039010;Polímeros de estireno de alto impacto
39039090;Outros
39041010;Obtido por polimerização em emulsão
39041020;Obtido por polimerização em suspensão
39041090;Outros
39042100;Não plastificado
39042200;Plastificado
39043000;Copolímeros de cloreto de vinila e acetato de
39044000;Outros copolímeros de cloreto de vinila
39045000;Polímeros de cloreto de vinilideno
39046100;Politetrafluoretileno
39046900;Outros
39049000;Outros
39051200;Em dispersão aquosa
39051900;Outros
39052100;Em dispersão aquosa
39052900;Outros
39053000;Poli(álcool vinílico), mesmo contendo grupos
39059100;Copolímeros
39059900;Outros
39061000;Poli(metacrilato de metila)
39069000;Outros
39071000;Poliacetais
39072000;Outros poliéteres
39073000;Resinas epóxidas
39074000;Policarbonatos
39075000;Resinas alquídicas
39076000;Poli(tereftalato de etileno)
39077000;Poli(ácido láctico)
39079100;Não saturados
39079900;Outros
39081000;Poliamida 6, 11, 12, 6,6, 6,9, 6,10 ou 6,12
39089000;Outras
39091000;Resinas uréicas; resinas de tiouréia
39092000;Resinas melamínicas
39093000;Outras resinas amínicas
39094000;Resinas fenólicas
39095000;Poliuretanos
39100000;Silicones em formas primárias
39111010;Resinas de cumaronaindeno
39111090;Outros
39119000;Outros
39121100;Não plastificados
39121200;Plastificados
39122010;Não plastificados
39122020;Plastificados
39123100;Carboximetilcelulose e seus sais
39123910;Metilcelulose
39123920;Etilcelulose
39123990;Outros
39129010;Acetobutirato de celulose
39129020;Propionato de celulose
39129090;Outros
39131000;Ácido algínico, seus sais e seus ésteres
39139010;Borracha clorada
39139020;Outros derivados químicos da borracha natural
39139030;Proteínas endurecidas
39139090;Outros
39140000;Permutadores de íons à base de polímeros das
39151010;De polietileno
39151090;Outros
39152000;De polímeros de estireno
39153010;De poli(cloreto de vinila)
39153090;Outros
39159010;De celulose ou de seus derivados químicos
39159090;Outros
39161010;De polietileno
39161090;Outros
39162010;De poli(cloreto de vinila)
39162020;De copolímeros de cloreto de vinila e acetato de
39162090;Outros
39169010;De celulose ou de seus derivados químicos
39169020;De polímeros da posição 3913
39169090;Outros
39171010;De proteínas endurecidas
39171020;De plásticos celulósicos
39172110;De polietileno
39172190;Outros
39172210;De polipropileno
39172290;Outros
39172300;De polímeros de cloreto de vinila
39172900;De outros plásticos
39173100;Tubos flexíveis podendo suportar uma pressão
39173200;Outros, não reforçados com outras matérias, nem
39173300;Outros, não reforçados com outras matérias, nem
39173900;Outros
39174000;Acessórios
39181010;Revestimentos para pisos
39181090;Outros
39189010;Revestimentos para pisos
39189090;Outros
39191000;Em rolos de largura não superior a 20 cm
39199000;Outras
39201010;De polietileno
39201090;Outras
39202010;De polipropileno
39202090;Outras
39203000;De polímeros de estireno
39204310;De poli(cloreto de vinila)
39204390;Outras
39204910;De poli(cloreto de vinila)
39204990;Outras
39205100;De poli(metacrilato de metila)
39205900;Outras
39206100;De policarbonatos
39206200;De poli(tereftalato de etileno)
39206300;De poliésteres não saturados
39206910;De resinas alquídicas
39206990;Outras
39207100;De celulose regenerada
39207200;De fibra vulcanizada
39207300;De acetatos de celulose
39207900;De outros derivados da celulose
39207910;De fibra vulcanizada
39207990;Outros
39209100;De poli(butiral de vinila)
39209200;De poliamidas
39209300;De resinas amínicas
39209400;De resinas fenólicas
39209900;De outros plásticos
39211100;De polímeros de estireno
39211210;De poli(cloreto de vinila)
39211220;De copolímeros de cloreto de vinila e acetato de
39211290;Outros
39211300;De poliuretanos
39211400;De celulose regenerada
39211900;De outros plásticos
39219000;Outras
39221000;Banheiras, banheiras para ducha, pias e lavatórios
39222000;Assentos e tampas, de sanitários
39229010;Caixas de descarga (autoclismos) para sanitários
39229090;Outros
39231000;Caixas, caixotes, engradados e artigos semelhantes
39232100;De polímeros de etileno
39232900;De outros plásticos
39233000;Garrafões, garrafas, frascos e artigos semelhantes
39234000;Bobinas, fusos, carretéis e suportes semelhantes
39235000;Rolhas, tampas, cápsulas e outros dispositivos
39239000;Outros
39241000;Serviços de mesa e outros utensílios de mesa ou de
39249010;Artigos de higiene ou de toucador
39249090;Outros
39251000;Reservatórios, cisternas, cubas e recipientes
39252000;Portas, janelas, e seus caixilhos, alizares e
39253000;Postigos, estores (incluídas as venezianas) e
39259000;Outros
39261000;Artigos de escritório e artigos escolares
39262000;Vestuário e seus acessórios (incluídas as luvas,
39263000;Guarnições para móveis, carroçarias ou semelhantes
39264000;Estatuetas e outros objetos de ornamentação
39269000;Outras
40011010;Estabilizado ou concentrado
40011020;Prévulcanizado
40011090;Outros
40012100;Folhas fumadas
40012200;Borracha natural tecnicamente especificada (TSNR)
40012910;Borracha natural em folhas e "crepes"
40012920;Borracha natural granulada ou prensada
40012990;Outras
40013010;Balata
40013090;Outras
40021110;De borracha de estirenobutadieno (SBR)
40021120;De borracha de estirenobutadieno carboxilada
40021911;Em chapas, folhas ou tiras
40021919;Outras
40021921;Em chapas, folhas ou tiras
40021929;Outras
40022010;Látex
40022091;Em chapas, folhas ou tiras
40022099;Outras
40023110;Látex
40023191;Em chapas, folhas ou tiras
40023199;Outras
40023910;Látex
40023991;Em chapas, folhas ou tiras
40023999;Outras
40024100;Látex
40024910;Em chapas, folhas ou tiras
40024990;Outras
40025100;Látex
40025910;Em chapas, folhas ou tiras
40025990;Outras
40026010;Látex
40026091;Em chapas, folhas ou tiras
40026099;Outras
40027010;Látex
40027091;Em chapas, folhas ou tiras
40027099;Outras
40028010;Látex
40028090;Outras
40029110;De borracha de acrilonitrilaclorobutadieno (NCR)
40029190;Outras
40029910;Borracha acrilonitrilaclorobutadieno (NCR)
40029930;Substituto de borracha derivado de óleos
40029991;Em chapas, folhas ou tiras
40029999;Outras
40030000;Borracha regenerada, em formas primárias ou em
40040000;Desperdícios, resíduos e aparas, de borracha não
40051010;Misturasmestras ("masterbatches")
40051020;Chapas, folhas ou tiras dos tipos das utilizadas
40051090;Outras
40052000;Soluções; dispersões, exceto as da subposição
40059110;Bases para gomas de mascar
40059190;Outras
40059910;Bases para gomas de mascar
40059990;Outras
40061000;Perfis para recauchutagem
40069010;Chapas, folhas ou tiras, com trabalho diferente do
40069020;Tubos
40069090;Outros
40070000;Fios e cordas, de borracha vulcanizada
40081100;Chapas, folhas e tiras
40081900;Outros
40082100;Chapas, folhas e tiras
40082900;Outros
40091000;NAO REFORCADOS COM OUTRAS MATERIAS NEM
40091100;Sem acessórios
40091200;Com acessórios
40092000;REFORCADOS APENAS COM METAL OU
40092100;Sem acessórios
40092200;Com acessórios
40093000;REFORCADOS APENAS COM MATERIAS TEXTEIS OU
40093100;Sem acessórios
40093200;Com acessórios
40094000;REFORCADOS COM OUTRAS MATERIAS OU
40094100;Sem acessórios
40094200;Com acessórios
40095000;COM ACESSORIOS
40101100;Reforçadas apenas com metal
40101200;Reforçadas apenas com matérias têxteis
40101300;Reforçadas apenas com plásticos
40101900;Outras
40101910;Reforçadas apenas com plásticos
40101990;Outras
40103100;Correias de transmissão sem fim, de seção
40103200;Correias de transmissão sem fim, de seção
40103300;Correias de transmissão sem fim, de seção
40103400;Correias de transmissão sem fim, de seção
40103500;Correias de transmissão sem fim, síncronas, com
40103600;Correias de transmissão sem fim, síncronas, com
40103900;Outras
40109100;DE LARGURA SUPERIOR A 20CM
40109900;OUTRAS
40111000;Dos tipos utilizados em automóveis de passageiros
